idquest,cluster,target
13111202501.0,0,0
13111202701.0,0,1
13111202901.0,0,0
13111203001.0,0,1
13111203101.0,0,1
13111203401.0,0,0
13111203501.0,0,1
13111203701.0,0,1
13111400101.0,0,0
13111400201.0,0,1
13111400301.0,0,0
13111400401.0,0,1
13111400501.0,0,1
13111400701.0,0,1
13111400801.0,0,0
13111400901.0,0,0
13111500101.0,0,0
13111500201.0,0,0
13111500301.0,0,1
13111500501.0,0,1
13111800301.0,0,0
13111800401.0,0,0
13111800501.0,0,1
13111800601.0,0,0
13111800701.0,0,0
13111900103.0,0,1
13111900401.0,0,1
13111900501.0,1,0
13111900801.0,0,1
13111900901.0,0,1
13111901001.0,0,1
13111901201.0,0,1
13111901301.0,0,1
13111901401.0,0,1
13111901601.0,0,1
13111901801.0,0,1
13112000101.0,0,1
13112000201.0,0,1
13112000501.0,0,0
13112001001.0,0,1
13112001101.0,0,1
13112101201.0,0,0
13112101301.0,0,0
13112101401.0,0,0
13112101501.0,0,0
13112102501.0,0,0
13112103001.0,0,0
13112103101.0,0,0
13112103201.0,0,0
13112200101.0,1,1
13112300101.0,0,0
13112400601.0,0,1
13112400901.0,0,1
13112401601.0,0,0
13112401801.0,0,0
13410100101.0,0,1
13410100301.0,0,0
13410100501.0,0,1
13410100901.0,0,0
13410100902.0,0,0
13410101001.0,0,1
13410101201.0,0,0
13410101501.0,0,1
13410101701.0,0,0
13410101801.0,0,0
13410102102.0,0,1
13410102601.0,0,1
13410103101.0,0,0
13410103501.0,0,1
13410103601.0,0,1
13410104101.0,0,1
13410104401.0,0,1
13410104601.0,0,1
13410104801.0,0,0
13410105001.0,0,1
13410105202.0,0,1
13410105501.0,0,0
13410200201.0,0,0
13410200701.0,0,1
13410201401.0,0,0
13410202001.0,0,1
13410202301.0,0,1
13410202401.0,0,0
13410202501.0,0,1
13410202701.0,0,1
13410203101.0,0,0
13410203201.0,0,0
13410203401.0,0,1
13410203701.0,0,0
13410203901.0,0,0
13410204001.0,0,1
13410205001.0,0,0
13410205201.0,0,0
13410205301.0,0,0
13410205401.0,0,1
13410205801.0,0,0
13410205901.0,0,1
13410301901.0,0,1
13410302301.0,0,0
13410302701.0,0,0
13410303201.0,0,1
13410402401.0,0,0
13410403101.0,0,1
13410501201.0,0,0
13410501401.0,0,1
13410501801.0,0,0
13410502601.0,0,1
13410502801.0,0,1
13410503201.0,0,1
13410503701.0,0,1
13410504101.0,0,0
13410504201.0,0,1
13410504901.0,0,0
13410505701.0,0,0
13410506703.0,0,0
13410600401.0,0,0
13410600901.0,0,1
13410601001.0,0,0
13410601702.0,0,0
13410602101.0,0,0
13410602501.0,0,1
13410602502.0,0,0
13410602601.0,0,1
13410603401.0,0,1
13410603501.0,0,0
13410603801.0,0,0
13410700101.0,0,0
13410700201.0,0,1
13410700301.0,0,1
13410700401.0,0,0
13410700502.0,0,1
13410700601.0,0,0
13410700701.0,0,0
13410700702.0,0,1
13410700901.0,0,1
13410700902.0,0,0
13410701001.0,0,0
13410701201.0,0,0
13410701602.0,0,0
13410800101.0,0,1
13410800801.0,0,1
13410801001.0,0,0
13410804801.0,0,0
13410900101.0,0,0
13410900701.0,0,0
13411000101.0,0,1
13411000701.0,0,0
13411001001.0,0,1
13411001701.0,0,1
13411001901.0,0,0
13411002302.0,0,1
13411002401.0,0,0
13411002601.0,0,1
13411003101.0,0,0
13411003801.0,0,0
13411004301.0,0,1
13411004901.0,0,1
13411005201.0,0,0
13411100301.0,0,0
13411100401.0,0,0
13411100801.0,0,1
13411102601.0,1,0
13411103705.0,0,0
13411200201.0,0,0
13411200601.0,0,1
13411201601.0,1,1
13411202401.0,0,0
13411203301.0,0,1
13411300201.0,0,0
13411300701.0,0,0
13411301501.0,0,1
13411305701.0,0,0
13411307601.0,0,0
13411401602.0,0,0
13411403501.0,0,0
13411405702.0,0,0
13411407104.0,0,0
13411407106.0,0,0
13411407401.0,0,0
13411502702.0,0,1
13411504501.0,0,0
13411600101.0,1,0
13411600601.0,0,0
13411600901.0,0,1
13411601702.0,0,1
13411603401.0,0,1
13411604001.0,0,0
13411701701.0,0,1
13411800601.0,0,1
13411800801.0,0,1
13411800901.0,0,0
13411801401.0,0,0
13411801501.0,0,0
13411802501.0,0,0
13411802901.0,0,0
13411803201.0,0,1
13411803401.0,0,1
13411803701.0,0,1
13411902001.0,0,1
13411903001.0,0,0
13411905101.0,0,0
13411906501.0,0,1
13422000101.0,0,0
13422000301.0,0,0
13422000401.0,0,1
13422000601.0,0,0
13422000701.0,0,0
13422000901.0,0,1
13422001401.0,0,0
13422001801.0,0,0
13422002001.0,0,0
13422100101.0,0,1
13422100201.0,0,1
13422100301.0,0,1
13422100701.0,0,1
13422100801.0,0,1
13422100901.0,0,0
13422101301.0,0,1
13422101401.0,0,1
13422101501.0,0,1
13422101801.0,0,1
13422200101.0,0,0
13422200201.0,0,1
13422200401.0,0,0
13422200501.0,0,0
13422200601.0,0,1
13422201301.0,0,1
13422202201.0,0,0
13422202701.0,0,0
13422202801.0,0,0
13422300401.0,0,1
13422300501.0,0,1
13422300601.0,0,0
13422300701.0,0,0
13422300702.0,0,0
13422301501.0,0,1
13422301601.0,0,0
13422301801.0,0,1
13422500201.0,0,1
13422500301.0,1,0
13422500405.0,0,0
13422500501.0,0,1
13422501501.0,0,1
13422501701.0,0,1
13422501802.0,0,0
13422600201.0,0,1
13422600501.0,0,1
13422600701.0,0,0
13422601101.0,0,0
13422601301.0,0,0
13422601401.0,0,0
13422700601.0,0,1
13422700901.0,0,0
13422701501.0,0,1
13422701601.0,0,0
13422702301.0,0,0
21110300101.0,0,0
21110300301.0,0,1
21110300401.0,0,1
21110300501.0,0,1
21110300601.0,0,1
21110300701.0,0,1
21110300801.0,0,1
21110301001.0,0,1
21110301101.0,0,1
21110301201.0,0,1
21110301301.0,0,1
21110301401.0,0,1
21110301501.0,0,1
21110400101.0,0,1
21110400201.0,0,1
21110400301.0,0,0
21110400501.0,0,0
21110500101.0,0,1
21110500201.0,0,0
21110500301.0,0,0
21110500401.0,0,0
21110500501.0,0,1
21110500601.0,0,0
21110500701.0,0,1
21110500801.0,0,1
21110500901.0,0,1
21110501001.0,0,0
21110501101.0,0,1
21110501201.0,0,1
21110501301.0,0,1
21110501401.0,0,1
21110501501.0,0,0
21110501701.0,0,1
21110501801.0,0,1
21110501901.0,0,1
21110502001.0,0,0
21110502301.0,0,1
21110600101.0,0,1
21110600201.0,0,1
21110600301.0,0,1
21110600401.0,0,1
21110600501.0,0,0
21110600601.0,0,0
21110600701.0,0,1
21110600901.0,0,1
21110601001.0,0,1
21110601101.0,0,0
21110601301.0,0,1
21110601501.0,0,0
21110601601.0,0,1
21110601901.0,0,1
21110602001.0,0,0
21110602101.0,0,0
21110602201.0,0,1
21110602301.0,0,0
21110602401.0,0,1
21110800101.0,0,0
21110800201.0,0,1
21110800301.0,0,1
21110800401.0,0,1
21110800501.0,0,1
21110800601.0,0,1
21110800602.0,0,0
21110800701.0,0,0
21110800801.0,0,1
21110800901.0,0,1
21110801001.0,0,1
21110801101.0,0,0
21110801201.0,0,0
21110801301.0,0,1
21110801401.0,0,1
21110900101.0,0,0
21110900201.0,0,1
21110900301.0,0,1
21110900401.0,0,0
21110900601.0,0,1
21111000101.0,0,1
21111000201.0,0,1
21111000301.0,0,1
21111000401.0,0,1
21111000501.0,0,1
21111000601.0,0,1
21111100101.0,0,1
21111100201.0,0,1
21111100301.0,0,1
21111100401.0,0,1
21111100501.0,0,1
21111100701.0,0,1
21111100801.0,0,1
21111100901.0,0,0
21111101001.0,0,1
21111101101.0,0,0
21111200101.0,0,1
21111200401.0,0,0
21111200501.0,0,1
21111200601.0,0,1
21111200701.0,0,1
21111200801.0,0,1
21111200901.0,0,0
21111201001.0,0,0
21111201101.0,0,0
21111201301.0,0,1
21111201401.0,0,1
21111201501.0,0,0
21111201601.0,0,1
21111201701.0,0,1
21111201801.0,0,0
21111201901.0,0,1
21111202001.0,0,0
21111202301.0,0,1
21111202401.0,0,0
21111202601.0,0,1
21111202901.0,0,1
21111203001.0,0,1
21111203101.0,0,1
21111203401.0,0,1
21111203501.0,0,0
21111203601.0,0,1
21111203801.0,0,1
21111204001.0,0,1
21111204101.0,0,0
21111204201.0,0,1
21111204301.0,0,0
21111204401.0,0,0
21111204501.0,0,1
21111204601.0,0,1
21111204701.0,0,1
21111204901.0,0,1
21111205101.0,0,1
21111205201.0,0,0
21111205601.0,0,0
21111205701.0,0,1
21111206001.0,0,1
21111206201.0,0,1
21111400101.0,0,1
21111400201.0,0,0
21111400301.0,0,1
21111400501.0,0,1
21111400901.0,0,1
21111800101.0,0,1
21111900101.0,0,1
21111900201.0,0,1
21111900301.0,0,1
21111900401.0,0,1
21111900601.0,0,1
21111900801.0,0,1
21112100201.0,0,1
21112100301.0,0,1
21112100401.0,0,0
21112100501.0,0,0
21112100601.0,0,0
21112100701.0,0,1
21112100801.0,0,1
21112100901.0,0,1
21112101001.0,0,1
21112101101.0,0,1
21112101201.0,0,1
21112101301.0,0,1
21112101401.0,0,1
21112101501.0,0,0
21112200101.0,0,1
21112200201.0,0,1
21112200301.0,0,1
21112200401.0,0,1
21112200501.0,0,0
21112200601.0,0,1
21112200701.0,0,0
21112200801.0,0,0
21112200901.0,0,0
21112201101.0,0,1
21112201201.0,0,0
21112201401.0,0,1
21112201501.0,0,1
21112300101.0,0,1
21112300201.0,0,1
21112300301.0,0,1
21112300401.0,0,1
21112400101.0,0,1
21112400201.0,0,1
21112400301.0,0,1
21112400401.0,0,1
21112500101.0,0,0
21112500201.0,0,1
21112500301.0,0,1
21112500401.0,0,1
21112500501.0,0,1
21112500601.0,0,1
21112500701.0,0,1
21112500702.0,0,1
21112500801.0,0,1
21112501101.0,0,0
21112501201.0,0,0
21112501301.0,0,1
21112501401.0,0,1
21112501501.0,0,1
21112501601.0,0,0
21112501701.0,0,0
21112501901.0,0,1
21112502001.0,0,1
21112502101.0,0,1
21112502301.0,0,0
21112502401.0,0,1
21112502501.0,0,0
21112502601.0,0,1
21112800101.0,0,1
21112800201.0,0,1
21112800401.0,0,1
21112800501.0,0,1
21112800601.0,0,1
21112800701.0,0,0
21112800801.0,0,1
21112800901.0,0,1
21112801001.0,0,0
21112801101.0,0,1
21112801201.0,0,1
21112801202.0,0,0
21112801301.0,0,1
21112801302.0,0,1
21112801401.0,0,1
21112801501.0,0,1
21201500201.0,0,1
21201500301.0,0,1
21201500401.0,0,1
21201500501.0,0,1
21420100101.0,0,1
21420100201.0,0,0
21420100301.0,0,1
21420100401.0,0,1
21420100501.0,0,1
21420100502.0,0,0
21420100601.0,0,1
21420100801.0,0,1
21420100901.0,0,1
21420101001.0,0,0
21420101101.0,0,1
21420101201.0,0,1
21420101301.0,0,0
21420101401.0,0,0
21420101501.0,0,0
21420200101.0,0,0
21420200201.0,0,1
21420200301.0,0,1
21420200401.0,0,1
21420200501.0,0,1
21420200601.0,0,1
21420200701.0,0,1
21420201001.0,0,0
21420201301.0,0,1
21420201401.0,0,1
21420201501.0,0,0
21420201601.0,0,1
21420201701.0,0,0
21420201801.0,0,0
21420300301.0,0,0
21420300501.0,0,1
21420300701.0,0,1
21420300801.0,0,1
21420301201.0,0,0
21420400101.0,0,1
21420400201.0,0,0
21420400301.0,0,1
21420400401.0,0,1
21420400501.0,0,1
21420400601.0,0,1
21420400801.0,0,1
21420400901.0,0,1
21420401001.0,0,1
21420401101.0,0,1
21420401201.0,0,0
21420401301.0,0,1
21420401401.0,0,1
21420500401.0,0,0
21420500501.0,0,1
21420500801.0,0,1
21420501001.0,0,0
21420600101.0,0,0
21420600201.0,0,1
21420600301.0,0,0
21420600401.0,0,1
21420600501.0,0,0
21420600601.0,0,0
21420600701.0,0,1
21420600801.0,0,0
21420601001.0,0,0
21420601101.0,0,1
21420700401.0,0,1
21420701101.0,0,0
21420701601.0,0,0
21420701801.0,0,1
21420701802.0,0,0
21420701901.0,0,0
22110100101.0,0,0
22110100201.0,0,1
22110100301.0,0,1
22110100401.0,0,0
22110100501.0,0,1
22110100601.0,0,1
22110100701.0,0,1
22110100801.0,0,1
22110100901.0,0,1
22110101001.0,0,1
22110101101.0,0,0
22110101201.0,0,1
22110101301.0,0,1
22110101401.0,0,1
22110101501.0,0,0
22110101601.0,0,1
22110101701.0,0,1
22110101801.0,0,1
22110102001.0,0,1
22110102101.0,0,0
22110102301.0,0,0
22110102501.0,0,1
22110102601.0,0,1
22110102801.0,0,1
22110102901.0,0,1
22110103001.0,0,1
22110103101.0,0,1
22110103201.0,0,1
22110103301.0,0,1
22110103401.0,0,1
22110103501.0,0,1
22110103601.0,0,0
22110103701.0,0,0
22110103801.0,0,0
22110103901.0,0,1
22110104001.0,0,1
22110104101.0,0,0
22110104201.0,0,1
22110104301.0,0,1
22110104401.0,0,1
22110104501.0,0,1
22110104601.0,0,1
22110104801.0,0,0
22110104901.0,0,1
22110105001.0,0,0
22110105101.0,0,1
22110105201.0,0,1
22110105301.0,0,1
22110105401.0,0,1
22110105501.0,0,1
22110105601.0,0,1
22110105701.0,0,1
22110105801.0,0,0
22110105901.0,0,1
22110106001.0,0,1
22110106101.0,0,1
22110200201.0,0,1
22110200301.0,0,1
22110400101.0,0,1
22110400201.0,0,0
22110400301.0,0,1
22110400401.0,0,1
22110400501.0,0,0
22110400601.0,0,1
22110400701.0,0,0
22110400801.0,0,1
22110400901.0,0,1
22110401001.0,0,1
22110600101.0,0,1
22110600201.0,0,1
22110600301.0,0,1
22110600401.0,0,1
22110600501.0,0,1
22110600601.0,0,1
22110700101.0,0,1
22110700201.0,0,1
22110700301.0,0,1
22110700601.0,0,1
22110700701.0,0,1
22110700801.0,0,0
22110700901.0,0,1
22110701001.0,0,1
22110701101.0,0,0
22110701201.0,0,0
22110701301.0,0,1
22110701401.0,0,1
22110701501.0,0,1
22110701601.0,0,1
22110701701.0,0,1
22110701801.0,0,1
22110701901.0,0,0
22110800101.0,0,1
22110800201.0,0,1
22110800301.0,0,1
22110800501.0,0,1
22110800601.0,0,1
22110800701.0,0,1
22110800801.0,0,1
22110800901.0,0,1
22111000101.0,0,0
22111000201.0,0,1
22111000301.0,0,1
22111000401.0,0,0
22111000501.0,0,1
22111000601.0,0,1
22111000701.0,0,1
22111000801.0,0,0
22111000901.0,0,1
22111001001.0,0,1
22111001201.0,0,1
22111400101.0,0,1
22111400201.0,0,1
22111400401.0,0,1
22111400501.0,0,0
22111400601.0,0,0
22111400701.0,0,1
22111400901.0,0,1
22111401001.0,0,1
22111401101.0,0,1
22111401201.0,0,1
22111401301.0,0,1
22111401401.0,0,1
22111401501.0,0,1
22111500101.0,0,0
22111500201.0,0,1
22111500401.0,0,1
22111500501.0,0,1
22111500601.0,0,1
22111500801.0,0,1
22111500901.0,0,1
22111501001.0,0,1
22111501101.0,0,0
22111501102.0,0,0
22111501201.0,0,0
22111501301.0,0,1
22111501401.0,0,1
22111501501.0,0,1
22111501601.0,0,0
22111600101.0,0,1
22111600201.0,0,0
22111600301.0,0,0
22111600401.0,0,1
22111600501.0,0,1
22111600601.0,0,1
22111600701.0,0,1
22111600801.0,0,0
22111600901.0,0,1
22111601001.0,0,0
22111601101.0,0,1
22111601201.0,0,1
22111601301.0,0,1
22111601401.0,0,0
22111601501.0,0,1
22111601601.0,0,0
22111601701.0,0,1
22111601801.0,0,1
22111601901.0,0,1
22111602001.0,0,1
22111602101.0,0,0
22111602102.0,0,0
22111602201.0,0,1
22111602301.0,0,1
22111602302.0,0,1
22111602303.0,0,1
22111602401.0,0,0
22111700101.0,0,0
22111700201.0,0,0
22111700401.0,0,1
22111700501.0,0,0
22111700601.0,0,0
22111700701.0,0,0
22111700801.0,0,1
22111701001.0,0,1
22111701101.0,0,1
22111701201.0,0,1
22111701301.0,0,1
22111701401.0,0,1
22111701501.0,0,1
22111701601.0,0,0
22111701701.0,0,1
22111701801.0,0,1
22111701901.0,0,0
22111702001.0,0,0
22111702101.0,0,0
22111702201.0,0,1
22111702301.0,0,0
22111702401.0,0,0
22111702501.0,0,0
22111702601.0,0,0
22111702701.0,0,0
22111702801.0,0,1
22111702901.0,0,0
22111703001.0,0,1
22111703101.0,0,1
22111703201.0,0,0
22111703301.0,0,0
22111703401.0,0,0
22111703501.0,0,1
22111703601.0,0,0
22111703701.0,0,0
22111703801.0,0,1
22111703901.0,0,1
22111704001.0,0,0
22111704002.0,0,0
22111704101.0,0,1
22111704201.0,0,1
22111704301.0,0,1
22111704401.0,0,0
22111900201.0,0,0
22111900301.0,0,1
22111900401.0,0,0
22111900501.0,0,1
22111900601.0,0,1
22111900701.0,0,1
22111900901.0,0,1
22111901001.0,0,1
22111901101.0,0,1
22112100101.0,0,1
22112100201.0,0,1
22112100301.0,0,1
22112100401.0,0,1
22112100501.0,0,1
22112100601.0,0,1
22112100701.0,0,0
22112100801.0,0,1
22112100901.0,0,0
22112101001.0,0,0
22112101101.0,0,0
22112101201.0,0,0
22112101301.0,0,0
22112101401.0,0,1
22112101501.0,0,0
22112101701.0,0,1
22112101801.0,0,1
22112102001.0,0,1
22112102101.0,0,1
22112102201.0,0,1
22112102301.0,0,1
22112102401.0,0,1
22112102501.0,0,0
22112102601.0,0,0
22112102701.0,0,1
22112102801.0,0,1
22112102901.0,0,1
22112103001.0,0,0
22112103201.0,0,1
22112103301.0,0,1
22112103501.0,0,1
22112103601.0,0,1
22112103701.0,0,1
22112103801.0,0,1
22112103901.0,0,1
22112104001.0,0,1
22112104101.0,0,0
22112104201.0,0,1
22112104301.0,0,1
22112104401.0,0,1
22112104501.0,0,1
22112104601.0,0,1
22112104701.0,0,0
22112104702.0,0,0
22112104801.0,0,1
22112300101.0,0,0
22112400101.0,0,1
22112400201.0,0,1
22112400401.0,0,0
22112400501.0,0,1
22112400601.0,0,1
22112400701.0,0,0
22112400801.0,0,1
22112400901.0,0,1
22112401001.0,0,1
22112401101.0,0,1
22112401301.0,0,1
22112401401.0,0,0
22112401501.0,0,1
22112401601.0,0,1
22112401701.0,0,0
22112600101.0,0,0
22112600102.0,0,1
22112600201.0,0,1
22112600301.0,0,0
22112600501.0,0,1
22112600601.0,0,0
22112600701.0,0,1
22112600801.0,0,1
22112600901.0,0,1
22112601001.0,0,1
22112601101.0,0,1
22112601201.0,0,0
22112601301.0,0,1
22112601401.0,0,1
22112601601.0,0,1
22112601701.0,0,1
22112601801.0,0,0
22112601901.0,0,1
22112602001.0,0,1
22112602101.0,0,1
22112602201.0,0,1
22112602202.0,0,0
22112602301.0,0,1
22112602401.0,0,1
22112602501.0,0,1
22112602701.0,0,0
22112602801.0,0,1
22112602901.0,0,1
22112603001.0,0,1
22112603101.0,0,1
22112603201.0,0,1
22112603301.0,0,1
22112603401.0,0,0
22112603601.0,0,1
22112603701.0,0,0
22112603801.0,0,1
22112700101.0,0,0
22112700201.0,0,1
22112800101.0,0,1
22112800201.0,0,0
22112800301.0,0,1
22112800401.0,0,1
22112800501.0,0,1
22112800601.0,0,1
22112800701.0,0,0
22112800801.0,0,1
22112800901.0,0,1
22112801001.0,0,0
22112801101.0,0,1
22112801201.0,0,1
22112801301.0,0,1
22112801401.0,0,1
22112801501.0,0,1
22112801601.0,0,1
22112801701.0,0,1
22112801801.0,0,0
22112801901.0,0,1
22112900101.0,0,1
22112900201.0,0,1
22112900301.0,0,1
22112900401.0,0,0
22112900501.0,0,1
22112900601.0,0,1
22112900801.0,0,1
22112900901.0,0,1
22112901001.0,0,1
22112901101.0,0,1
22112901201.0,0,1
22112901301.0,0,1
22112901401.0,0,1
22112901501.0,0,0
22112901601.0,0,1
22112901701.0,0,1
22112901901.0,0,1
22112902001.0,0,1
22112902101.0,0,1
22112902201.0,0,1
22112902301.0,0,1
22112902401.0,0,1
22112902501.0,0,1
22112902601.0,0,1
22112902701.0,0,1
22112902801.0,0,1
22112902901.0,0,1
22113200101.0,0,1
22113200201.0,0,0
22113200301.0,0,1
22113200401.0,0,1
22113200501.0,0,1
22113200601.0,0,1
22113200801.0,0,1
22113200901.0,0,0
22113201001.0,0,1
22113201101.0,0,1
22113201102.0,0,1
22113201201.0,0,0
22113201301.0,0,1
22113201401.0,0,1
22113201501.0,0,1
22113201601.0,0,1
22113500101.0,0,1
22113500201.0,0,1
22113500301.0,0,0
22113500401.0,0,1
22113500501.0,0,0
22113500801.0,0,1
22113500901.0,0,1
22113501101.0,0,1
22113501201.0,0,1
22113501401.0,0,1
22113501501.0,0,1
22113501601.0,0,0
22113501701.0,0,1
22113501801.0,0,1
22113501901.0,0,1
22113502101.0,0,1
22113502201.0,0,1
22113502301.0,0,0
22113502302.0,0,1
22113502401.0,0,1
22113502601.0,0,1
22113502701.0,0,1
22113502801.0,0,1
22113502901.0,0,1
22113503001.0,0,1
22113503101.0,0,0
22113503201.0,0,1
22113503501.0,0,1
22113503601.0,0,0
22113503701.0,0,0
22113503801.0,0,0
22113503901.0,0,1
22113504001.0,0,1
22113504101.0,0,1
22113504201.0,0,1
22113504301.0,0,1
22113504401.0,0,1
22113504501.0,0,1
22420100101.0,0,1
22420100301.0,0,0
22420100401.0,0,1
22420100402.0,0,0
22420100501.0,0,1
22420100602.0,0,1
22420100701.0,0,0
22420100801.0,0,1
22420100901.0,0,0
22420101001.0,0,1
22420101101.0,0,1
22420101201.0,0,1
22420101401.0,0,1
22420101601.0,0,1
22420101602.0,0,1
22420101701.0,0,1
22420101801.0,0,1
22420101802.0,0,0
22420101901.0,0,1
22420102001.0,0,1
22420200101.0,0,0
22420200301.0,0,1
22420200401.0,0,1
22420200601.0,0,1
22420200701.0,0,1
22420200801.0,0,0
22420200901.0,0,1
22420201001.0,0,0
22420201101.0,0,0
22420201201.0,0,1
22420201301.0,0,1
22420300101.0,0,1
22420300201.0,0,1
22420300301.0,0,0
22420300401.0,0,0
22420300501.0,0,0
22420300601.0,0,0
22420300701.0,0,0
22420300702.0,0,1
22420300801.0,0,0
22420300901.0,0,0
22420301001.0,0,0
22420301101.0,0,1
22420301301.0,0,1
22420301501.0,0,1
22420400101.0,0,1
22420400201.0,0,1
22420400401.0,0,0
22420400501.0,0,0
22420400601.0,0,1
22420400701.0,0,1
22420400801.0,0,1
22420400901.0,0,1
22420401001.0,0,1
22420401101.0,0,1
22420401201.0,0,1
22420401301.0,0,0
22420401401.0,0,1
22420500101.0,0,1
22420500401.0,0,0
22420500701.0,0,0
22420500903.0,0,0
22420501001.0,0,0
22420501101.0,0,1
22420501301.0,0,0
22420501401.0,0,1
22420501601.0,0,1
22420600101.0,0,1
22420600201.0,0,1
22420600501.0,0,0
22420600801.0,0,1
22420600802.0,0,1
22420600901.0,0,0
22420601001.0,0,0
22420601102.0,0,0
22420601201.0,0,1
22420601301.0,0,1
22420601401.0,0,0
22420601501.0,0,1
22420700101.0,0,1
22420700201.0,0,1
22420700301.0,0,0
22420700401.0,0,0
22420700501.0,0,1
22420700601.0,0,1
22420700701.0,0,1
22420700801.0,0,1
22420700901.0,0,1
22420701101.0,0,1
22420701201.0,0,0
22420701301.0,0,1
22420800301.0,0,0
22420800401.0,0,1
22420800501.0,0,1
22420800701.0,0,1
22420800801.0,0,1
22420800901.0,0,1
22420801001.0,0,0
22420801101.0,0,1
22420900101.0,0,1
22420900401.0,0,1
22420900601.0,0,0
22420900801.0,0,1
22420900901.0,0,0
22420901001.0,0,1
22420901101.0,0,1
22420901201.0,0,1
22420901301.0,0,1
22420901501.0,0,1
23110100101.0,1,1
23110100301.0,0,1
23110100601.0,0,1
23110100701.0,0,1
23110100801.0,0,1
23110100901.0,0,1
23110101001.0,0,1
23110101101.0,0,1
23110101201.0,0,1
23110101301.0,0,1
23110101401.0,0,1
23110101501.0,0,1
23110101601.0,0,1
23110101701.0,0,1
23110101901.0,0,1
23110102001.0,0,0
23110200101.0,0,1
23110300101.0,0,1
23110300301.0,0,1
23110300401.0,0,1
23110300501.0,0,1
23110300601.0,0,1
23110400101.0,0,1
23110400201.0,0,1
23110400301.0,0,1
23110400401.0,0,1
23110400501.0,0,1
23110400601.0,0,1
23110400701.0,0,1
23110400801.0,0,1
23110400901.0,0,1
23110401001.0,0,1
23110401101.0,0,1
23110401301.0,0,1
23110401401.0,0,1
23110401501.0,0,1
23110401601.0,0,1
23110401701.0,0,1
23110401801.0,0,1
23110500101.0,0,1
23110500201.0,0,1
23110500301.0,0,1
23110500401.0,0,1
23110500501.0,0,1
23110500601.0,0,1
23110500701.0,0,1
23110500801.0,0,1
23110500901.0,0,1
23110501001.0,0,1
23110501101.0,0,1
23110501201.0,0,1
23110501401.0,0,1
23110501501.0,0,1
23110501601.0,0,1
23110501701.0,0,1
23110501801.0,0,1
23110501901.0,0,1
23110600101.0,0,1
23110600201.0,0,1
23110600301.0,0,1
23110600401.0,0,1
23110600501.0,0,1
23110600601.0,0,1
23110600701.0,0,1
23110600801.0,0,1
23110601001.0,0,1
23110601101.0,0,1
23110601201.0,0,1
23110601301.0,0,1
23110700101.0,0,1
23110700201.0,0,1
23110700301.0,0,1
23110700401.0,0,1
23110700501.0,0,1
23110700601.0,0,1
23110700701.0,0,1
23110900101.0,1,1
23110900201.0,0,1
23110900301.0,0,1
23110900401.0,0,1
23110900501.0,0,1
23111000101.0,0,0
23111000201.0,0,1
23111000301.0,0,1
23111000401.0,0,1
23111000501.0,0,1
23111000601.0,0,1
23111000701.0,0,1
23111000801.0,0,0
23111000901.0,0,1
23111001001.0,0,1
23111001101.0,0,0
23111001201.0,0,1
23111001301.0,0,0
23111001401.0,0,1
23111001501.0,0,1
23111001601.0,0,1
23111001701.0,0,1
23111001801.0,0,1
23111002001.0,0,1
23111002101.0,0,1
23111002201.0,0,1
23111002301.0,0,1
23111002401.0,0,1
23111100101.0,0,1
23111100201.0,0,1
23111100301.0,0,1
23111100401.0,0,1
23111100501.0,0,1
23111100601.0,0,1
23111100701.0,0,1
23111100801.0,0,1
23111100901.0,0,0
23111101001.0,0,1
23111101201.0,0,1
23111101301.0,0,1
23111101401.0,0,1
23111101501.0,0,1
23111101601.0,0,0
23111101602.0,0,1
23111101701.0,0,1
23111101801.0,0,1
23111101901.0,0,0
23111102001.0,0,1
23111102101.0,0,1
23111102201.0,0,1
23111102301.0,0,1
23111102401.0,0,1
23111102501.0,0,1
23111102701.0,0,1
23111300101.0,0,1
23111300201.0,0,1
23111300301.0,0,1
23111300401.0,0,1
23111300501.0,0,1
23111500101.0,0,1
23111500201.0,0,0
23111500301.0,0,1
23111500401.0,0,1
23111500501.0,0,1
23111500601.0,0,1
23111500701.0,0,1
23111500801.0,0,1
23111500901.0,0,1
23111501001.0,0,1
23111501101.0,0,1
23111501201.0,0,1
23111501301.0,0,1
23111501401.0,0,1
23111501601.0,0,1
23111501801.0,0,1
23111501901.0,0,1
23111502001.0,0,1
23111502101.0,0,1
23111502201.0,0,1
23111502301.0,0,1
23111502501.0,0,1
23111502601.0,0,1
23111502701.0,0,1
23111502801.0,0,0
23111502901.0,0,0
23111503001.0,0,0
23111600201.0,0,1
